PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days
PO_00116,SUPP_0011,2022-02-01,2022-02-10,9,2022-02-11,Delivered,3231,3783,75.46,70.43,83.0,Yes,Raw_Material_Shortage,Palakkad,MRO,Normal,8.2,3234,100,3899,1.0,0.021940259053661114,Medium Quality,1,1.0
PO_00117,SUPP_0006,2023-09-29,2023-10-20,21,2023-10-23,Delivered,2845,767,17.75,18.61,17.0,Yes,Raw_Material_Shortage,Baypur,MRO,Normal,11.9,1269,137,3515,3.0,0.02216427640156454,Medium Quality,1,3.0
PO_00118,SUPP_0033,2023-04-30,2023-05-18,18,2023-05-18,Delivered,880,1031,36.08,34.71,23.0,Yes,,Muvattupuzha,Components,Critical,35.1,2954,111,3751,0.0,0.02230843840931135,Medium Quality,1,0.0
PO_00119,SUPP_0030,2023-08-01,2023-08-16,15,2023-08-16,Delivered,1331,3692,43.81,40.35,81.0,Yes,,Kothamanglam,Raw_Materials,Normal,29.0,4061,90,5099,0.0,0.021939328277356448,Medium Quality,1,0.0
PO_00120,SUPP_0120,2023-12-18,2023-12-31,13,2023-12-31,Delivered,3196,2622,16.7,16.25,39.0,Yes,,Baypur,MRO,Urgent,26.4,2991,150,5040,0.0,0.014874141876430207,Medium Quality,1,0.0
PO_00121,SUPP_0095,2022-06-21,2022-07-01,10,2022-07-01,Delivered,4219,2494,41.99,39.97,51.0,Yes,,Aluva,Packaging,Critical,3.8,3620,66,5243,0.0,0.02044907778668805,Medium Quality,1,0.0
PO_00122,SUPP_0030,2022-06-17,2022-07-03,16,,Cancelled,1958,0,71.4,67.15,0.0,Yes,,Kothamanglam,Raw_Materials,Urgent,20.2,4061,90,5099,,0.0,High Quality,2,0.0
PO_00123,SUPP_0028,2023-08-16,2023-09-14,29,2023-09-14,Delivered,2116,1608,100.4,98.31,30.0,Yes,,Palakkad,Raw_Materials,Normal,1.9,2527,185,3495,0.0,0.018656716417910446,Medium Quality,1,0.0
PO_00124,SUPP_0080,2023-08-13,2023-09-06,24,2023-09-06,Delivered,313,450,18.15,18.36,7.0,Yes,,Baypur,Components,Critical,18.9,3691,165,2586,0.0,0.015555555555555555,Medium Quality,1,0.0
PO_00125,SUPP_0097,2023-02-11,2023-02-17,6,2023-02-17,Delivered,5447,5078,38.38,35.17,115.0,Yes,,Kothamanglam,Raw_Materials,Critical,28.0,3065,148,5963,0.0,0.02264671130366286,Medium Quality,1,0.0
PO_00126,SUPP_0051,2022-03-19,2022-03-28,9,2022-03-28,Delivered,193,712,61.17,58.58,16.0,Yes,,Kochi,Components,Critical,7.6,1782,152,2709,0.0,0.02247191011235955,Medium Quality,1,0.0
PO_00127,SUPP_0063,2022-04-15,2022-04-26,11,2022-04-26,Delivered,276,1575,32.95,30.13,33.0,Yes,,Muvattupuzha,MRO,Critical,29.5,3431,147,2197,0.0,0.02095238095238095,Medium Quality,1,0.0
PO_00128,SUPP_0078,2023-12-02,2023-12-07,5,2023-12-08,Delivered,2726,3142,44.59,45.88,60.0,No,Supplier_Issue,Kochi,Components,Normal,7.4,3670,196,4863,1.0,0.019096117122851686,Low Quality,0,1.0
PO_00129,SUPP_0145,2022-02-12,2022-02-20,8,,Cancelled,200,0,48.76,48.92,0.0,Yes,,Baypur,Raw_Materials,Urgent,21.7,3587,73,2335,,0.0,High Quality,2,0.0
PO_00130,SUPP_0137,2023-03-15,2023-03-25,10,,Cancelled,4256,0,68.89,65.76,0.0,Yes,,Kothamanglam,Packaging,Critical,3.9,3856,118,5118,,0.0,High Quality,2,0.0
PO_00131,SUPP_0095,2022-03-12,2022-04-04,23,2022-04-04,Delivered,755,3916,16.02,15.2,67.0,Yes,,Aluva,Packaging,Critical,5.7,3620,66,5243,0.0,0.01710929519918284,Medium Quality,1,0.0
PO_00132,SUPP_0088,2022-01-13,2022-02-02,20,2022-02-02,Delivered,1832,1989,30.14,30.6,34.0,Yes,,Kochi,MRO,Urgent,40.9,1718,194,2639,0.0,0.017094017094017096,Medium Quality,1,0.0
PO_00133,SUPP_0126,2022-04-19,2022-05-11,22,2022-05-14,Delivered,963,1793,27.66,27.52,34.0,Yes,Weather,Aluva,Raw_Materials,Urgent,37.2,2193,196,2656,3.0,0.018962632459564976,Medium Quality,1,3.0
PO_00134,SUPP_0118,2023-12-26,2024-01-22,27,2024-01-22,Delivered,2907,2492,76.12,78.43,50.0,No,,Aluva,Packaging,Normal,12.3,1648,199,4361,0.0,0.020064205457463884,Low Quality,0,0.0
PO_00135,SUPP_0112,2022-06-30,2022-07-25,25,2022-07-25,Delivered,269,777,42.99,43.43,17.0,Yes,,Kothamanglam,MRO,Critical,8.0,3450,106,2035,0.0,0.021879021879021878,Medium Quality,1,0.0
PO_00136,SUPP_0134,2023-10-29,2023-11-06,8,2023-11-06,Delivered,3922,711,46.36,45.5,12.0,Yes,,Muvattupuzha,Components,Urgent,13.0,3843,118,4837,0.0,0.016877637130801686,Medium Quality,1,0.0
PO_00137,SUPP_0138,2023-05-11,2023-05-25,14,2023-05-25,Delivered,981,2472,86.31,84.26,47.0,Yes,,Aluva,Raw_Materials,Urgent,42.8,2641,193,4265,0.0,0.01901294498381877,Medium Quality,1,0.0
PO_00138,SUPP_0112,2023-08-30,2023-09-26,27,2023-09-26,Delivered,1045,1545,59.02,56.1,17.0,Yes,,Kothamanglam,MRO,Urgent,4.4,3450,106,2035,0.0,0.011003236245954692,Medium Quality,1,0.0
PO_00139,SUPP_0083,2022-09-09,2022-10-07,28,2022-10-07,Delivered,4469,289,41.56,41.79,5.0,Yes,,Kothamanglam,Packaging,Normal,36.9,598,142,4961,0.0,0.01730103806228374,Medium Quality,1,0.0
PO_00140,SUPP_0072,2023-04-07,2023-04-21,14,,Cancelled,1082,0,61.1,56.32,0.0,Yes,,Muvattupuzha,Raw_Materials,Normal,11.7,2302,91,3634,,0.0,High Quality,2,0.0
PO_00141,SUPP_0119,2023-08-07,2023-08-20,13,2023-08-20,Delivered,1946,3751,69.68,65.35,79.0,No,,Kochi,Packaging,Critical,46.5,2215,119,5854,0.0,0.021061050386563585,Low Quality,0,0.0
PO_00142,SUPP_0098,2022-12-11,2023-01-05,25,2023-01-05,Delivered,2494,842,58.47,53.74,17.0,Yes,,Baypur,Packaging,Normal,3.1,1560,73,5420,0.0,0.020190023752969122,Medium Quality,1,0.0
PO_00143,SUPP_0127,2022-11-29,2022-12-20,21,2022-12-20,Delivered,599,1800,49.67,48.89,31.0,Yes,,Aluva,Packaging,Normal,42.7,619,112,3810,0.0,0.017222222222222222,Medium Quality,1,0.0
PO_00144,SUPP_0125,2022-08-06,2022-09-03,28,2022-09-03,Delivered,201,1408,93.76,86.19,24.0,Yes,,Baypur,Raw_Materials,Urgent,40.6,4864,163,2635,0.0,0.017045454545454544,Medium Quality,1,0.0
PO_00145,SUPP_0067,2022-12-15,2022-12-27,12,2022-12-27,Delivered,2446,1955,41.25,38.81,35.0,Yes,,Palakkad,Raw_Materials,Urgent,6.1,1159,196,3369,0.0,0.017902813299232736,Medium Quality,1,0.0
PO_00146,SUPP_0071,2023-07-24,2023-08-18,25,2023-08-20,Delivered,1583,1639,90.79,85.66,33.0,Yes,Logistics,Muvattupuzha,Packaging,Critical,15.0,2885,153,2640,2.0,0.020134228187919462,Medium Quality,1,2.0
PO_00147,SUPP_0049,2022-03-29,2022-04-21,23,2022-04-21,Delivered,1482,2333,76.46,78.5,46.0,Yes,,Kochi,MRO,Normal,35.1,3802,178,3400,0.0,0.019717102443206173,Medium Quality,1,0.0
PO_00148,SUPP_0105,2023-05-16,2023-05-21,5,2023-05-21,Delivered,1008,1990,68.95,69.18,42.0,Yes,,Kothamanglam,MRO,Critical,26.3,4514,135,3686,0.0,0.021105527638190954,Medium Quality,1,0.0
PO_00149,SUPP_0062,2023-12-09,2023-12-17,8,,Cancelled,2736,0,92.01,85.6,0.0,No,,Baypur,Raw_Materials,Urgent,36.2,1266,87,4327,,0.0,Low Quality,0,0.0
PO_00150,SUPP_0126,2023-04-04,2023-04-29,25,2023-04-29,Delivered,1210,1974,53.65,52.33,31.0,Yes,,Aluva,Raw_Materials,Normal,37.7,2193,196,2656,0.0,0.015704154002026342,Medium Quality,1,0.0
PO_00151,SUPP_0024,2022-10-29,2022-11-24,26,2022-11-24,Delivered,981,1652,69.01,72.61,35.0,Yes,,Muvattupuzha,Raw_Materials,Normal,5.4,837,160,3076,0.0,0.0211864406779661,Medium Quality,1,0.0
PO_00152,SUPP_0104,2023-12-10,2024-01-06,27,2024-01-06,Delivered,1151,408,70.18,73.26,6.0,Yes,,Aluva,Packaging,Normal,36.1,3233,73,2625,0.0,0.014705882352941176,Medium Quality,1,0.0
PO_00153,SUPP_0079,2023-11-11,2023-11-21,10,2023-11-23,Delivered,611,2246,42.23,43.61,50.0,Yes,Supplier_Issue,Kochi,Raw_Materials,Urgent,3.9,2755,180,2403,2.0,0.02226179875333927,Medium Quality,1,2.0
PO_00154,SUPP_0122,2023-07-21,2023-08-09,19,2023-08-14,Delivered,312,1988,50.09,47.91,45.0,Yes,Supplier_Issue,Kochi,Components,Urgent,40.5,504,152,3219,5.0,0.022635814889336015,Medium Quality,1,5.0
PO_00155,SUPP_0109,2023-07-18,2023-08-02,15,2023-08-09,Delivered,1616,924,66.8,60.9,14.0,Yes,Customs,Muvattupuzha,Packaging,Urgent,28.6,4841,88,3500,7.0,0.015151515151515152,Medium Quality,1,7.0
PO_00156,SUPP_0117,2022-10-05,2022-10-15,10,2022-10-15,Delivered,1561,4098,85.35,86.75,79.0,Yes,,Palakkad,Components,Urgent,21.5,4236,112,5261,0.0,0.019277696437286482,Medium Quality,1,0.0
PO_00157,SUPP_0065,2022-08-25,2022-09-03,9,2022-09-03,Delivered,915,810,99.24,91.35,20.0,No,,Baypur,Components,Normal,11.6,3772,173,2186,0.0,0.024691358024691357,Low Quality,0,0.0
PO_00158,SUPP_0050,2022-11-20,2022-12-06,16,2022-12-07,Delivered,1045,1601,13.39,14.01,28.0,Yes,Logistics,Muvattupuzha,MRO,Critical,46.8,1806,170,4675,1.0,0.017489069331667707,Medium Quality,1,1.0
PO_00159,SUPP_0138,2023-12-08,2023-12-28,20,2023-12-28,Delivered,774,397,16.25,15.88,3.0,Yes,,Aluva,Raw_Materials,Normal,20.3,2641,193,4265,0.0,0.007556675062972292,High Quality,2,0.0
PO_00160,SUPP_0050,2022-08-10,2022-08-21,11,,Cancelled,1592,0,12.55,11.96,0.0,Yes,,Muvattupuzha,MRO,Critical,27.3,1806,170,4675,,0.0,High Quality,2,0.0
PO_00161,SUPP_0124,2022-10-11,2022-10-22,11,2022-10-24,Delivered,4408,4107,97.19,98.32,86.0,Yes,Supplier_Issue,Aluva,MRO,Critical,22.8,4642,148,4870,2.0,0.020939858777696614,Medium Quality,1,2.0
PO_00162,SUPP_0073,2022-04-13,2022-05-12,29,2022-05-19,Delivered,1087,617,35.12,32.59,13.0,Yes,Raw_Material_Shortage,Palakkad,Components,Urgent,41.4,762,193,4393,7.0,0.02106969205834684,Medium Quality,1,7.0
PO_00163,SUPP_0059,2023-01-05,2023-01-20,15,,Cancelled,3847,0,61.89,59.4,0.0,Yes,,Aluva,Packaging,Normal,40.8,1354,178,5474,,0.0,High Quality,2,0.0
PO_00164,SUPP_0078,2022-01-15,2022-01-29,14,2022-02-03,Delivered,293,3333,89.25,87.58,73.0,Yes,Supplier_Issue,Kochi,Components,Normal,6.3,3670,196,4863,5.0,0.021902190219021903,Medium Quality,1,5.0
PO_00165,SUPP_0071,2022-02-16,2022-03-02,14,2022-03-03,Delivered,2232,1112,32.44,33.28,20.0,Yes,Logistics,Muvattupuzha,Packaging,Critical,10.6,2885,153,2640,1.0,0.017985611510791366,Medium Quality,1,1.0
PO_00166,SUPP_0075,2023-12-16,2024-01-10,25,2024-01-10,Delivered,3226,959,64.2,60.42,20.0,No,,Baypur,Raw_Materials,Normal,17.2,2549,178,3327,0.0,0.020855057351407715,Low Quality,0,0.0
PO_00167,SUPP_0126,2022-04-16,2022-05-02,16,2022-05-02,Delivered,2010,969,84.58,83.99,15.0,Yes,,Aluva,Raw_Materials,Normal,38.3,2193,196,2656,0.0,0.015479876160990712,Medium Quality,1,0.0
PO_00168,SUPP_0147,2022-10-19,2022-10-27,8,2022-10-27,Delivered,731,1077,29.97,27.63,22.0,Yes,,Muvattupuzha,Raw_Materials,Urgent,8.8,2431,173,3568,0.0,0.02042711234911792,Medium Quality,1,0.0
PO_00169,SUPP_0123,2023-03-28,2023-04-17,20,2023-04-22,Delivered,4300,2063,57.84,55.63,46.0,Yes,Customs,Muvattupuzha,Packaging,Normal,38.5,1376,165,5421,5.0,0.022297624818225885,Medium Quality,1,5.0
PO_00170,SUPP_0014,2022-09-16,2022-10-04,18,,Cancelled,2658,0,21.85,20.59,0.0,Yes,,Aluva,Packaging,Urgent,47.5,3388,67,4435,,0.0,High Quality,2,0.0
PO_00171,SUPP_0030,2022-03-08,2022-03-25,17,2022-03-25,Delivered,1373,4454,109.41,99.74,93.0,Yes,,Kothamanglam,Raw_Materials,Urgent,5.4,4061,90,5099,0.0,0.02088010776829816,Medium Quality,1,0.0
PO_00172,SUPP_0126,2022-03-17,2022-03-25,8,2022-03-28,Delivered,460,422,86.33,83.72,11.0,Yes,Supplier_Issue,Aluva,Raw_Materials,Critical,12.3,2193,196,2656,3.0,0.026066350710900472,Medium Quality,1,3.0
PO_00173,SUPP_0014,2022-06-05,2022-06-29,24,2022-06-30,Delivered,2393,1165,66.07,65.88,29.0,Yes,Raw_Material_Shortage,Aluva,Packaging,Critical,30.8,3388,67,4435,1.0,0.024892703862660945,Medium Quality,1,1.0
PO_00174,SUPP_0078,2022-03-29,2022-04-22,24,2022-04-22,Delivered,1131,4774,10.88,10.34,85.0,Yes,,Kochi,Components,Normal,4.4,3670,196,4863,0.0,0.017804775869291998,Medium Quality,1,0.0
PO_00175,SUPP_0031,2023-07-26,2023-08-02,7,2023-08-02,Delivered,2311,1950,27.83,29.14,35.0,Yes,,Kochi,Raw_Materials,Urgent,41.9,700,121,2779,0.0,0.017948717948717947,Medium Quality,1,0.0
PO_00176,SUPP_0058,2023-06-20,2023-07-01,11,2023-07-01,Delivered,371,1392,74.13,68.57,26.0,Yes,,Aluva,Raw_Materials,Urgent,18.9,3652,162,2001,0.0,0.01867816091954023,Medium Quality,1,0.0
PO_00177,SUPP_0116,2023-03-30,2023-04-06,7,2023-04-08,Delivered,730,1665,11.77,11.62,26.0,Yes,Customs,Aluva,MRO,Critical,39.8,3274,135,2050,2.0,0.015615615615615615,Medium Quality,1,2.0
PO_00178,SUPP_0110,2022-11-09,2022-12-02,23,2022-12-02,Delivered,3864,3473,75.08,75.4,79.0,Yes,,Aluva,Raw_Materials,Critical,6.3,3306,75,3890,0.0,0.02274690469334869,Medium Quality,1,0.0
PO_00179,SUPP_0016,2023-09-17,2023-09-27,10,2023-09-27,Delivered,343,2570,14.65,14.15,47.0,No,,Kothamanglam,Components,Critical,11.6,741,58,5417,0.0,0.018287937743190662,Low Quality,0,0.0
PO_00180,SUPP_0026,2022-08-01,2022-08-19,18,2022-08-19,Delivered,1081,161,91.05,86.7,3.0,Yes,,Palakkad,Components,Critical,38.3,2562,94,2064,0.0,0.018633540372670808,Medium Quality,1,0.0
PO_00181,SUPP_0055,2022-09-28,2022-10-14,16,2022-10-24,Delivered,1654,1747,54.63,56.93,41.0,Yes,Logistics,Baypur,MRO,Normal,5.4,3804,162,3853,10.0,0.02346880366342301,Medium Quality,1,10.0
PO_00182,SUPP_0062,2022-06-27,2022-07-10,13,2022-07-12,Delivered,2614,814,63.16,61.46,15.0,Yes,Supplier_Issue,Baypur,Raw_Materials,Normal,37.4,1266,87,4327,2.0,0.018427518427518427,Medium Quality,1,2.0
PO_00183,SUPP_0041,2022-01-03,2022-01-16,13,2022-01-16,Delivered,2460,586,96.93,95.33,15.0,Yes,,Muvattupuzha,Components,Urgent,7.2,4691,181,3757,0.0,0.025597269624573378,Medium Quality,1,0.0
PO_00184,SUPP_0116,2023-12-07,2023-12-15,8,2023-12-15,Delivered,1650,988,99.38,95.55,23.0,Yes,,Aluva,MRO,Critical,4.3,3274,135,2050,0.0,0.02327935222672065,Medium Quality,1,0.0
PO_00185,SUPP_0121,2022-10-26,2022-11-24,29,,Cancelled,4984,0,69.91,64.37,0.0,Yes,,Kochi,MRO,Normal,23.1,3624,109,5051,,0.0,High Quality,2,0.0
PO_00186,SUPP_0060,2022-10-23,2022-11-21,29,2022-11-21,Delivered,1572,258,34.59,35.26,1.0,No,,Palakkad,Packaging,Critical,11.3,2207,117,5510,0.0,0.003875968992248062,Low Quality,0,0.0
PO_00187,SUPP_0073,2023-12-21,2024-01-05,15,2024-01-05,Delivered,4021,533,63.13,61.48,10.0,Yes,,Palakkad,Components,Urgent,6.4,762,193,4393,0.0,0.01876172607879925,Medium Quality,1,0.0
PO_00188,SUPP_0019,2023-12-05,2023-12-28,23,2023-12-28,Delivered,4591,5769,67.73,70.79,114.0,Yes,,Aluva,MRO,Normal,19.3,3652,99,5943,0.0,0.019760790431617263,Medium Quality,1,0.0
PO_00189,SUPP_0068,2023-10-03,2023-10-26,23,2023-10-31,Delivered,3535,1328,70.32,70.71,32.0,Yes,Supplier_Issue,Palakkad,Components,Critical,13.1,2486,196,5219,5.0,0.024096385542168676,Medium Quality,1,5.0
PO_00190,SUPP_0051,2023-03-12,2023-03-20,8,2023-03-20,Delivered,2684,745,21.16,20.89,18.0,No,,Kochi,Components,Normal,17.7,1782,152,2709,0.0,0.024161073825503355,Low Quality,0,0.0
PO_00191,SUPP_0140,2022-08-19,2022-08-30,11,2022-08-30,Delivered,2579,283,93.5,89.92,3.0,Yes,,Aluva,Raw_Materials,Critical,31.0,2135,82,5325,0.0,0.01060070671378092,Medium Quality,1,0.0
PO_00192,SUPP_0039,2022-09-30,2022-10-25,25,2022-10-25,Delivered,2455,2047,88.34,83.8,41.0,No,,Baypur,Packaging,Normal,19.8,1984,112,2863,0.0,0.020029311187103077,Low Quality,0,0.0
PO_00193,SUPP_0019,2022-03-03,2022-03-12,9,2022-03-12,Delivered,1530,4417,73.99,68.71,94.0,Yes,,Aluva,MRO,Normal,13.9,3652,99,5943,0.0,0.02128141272356803,Medium Quality,1,0.0
PO_00194,SUPP_0079,2023-09-02,2023-09-27,25,2023-09-27,Delivered,2003,2069,90.63,84.02,52.0,Yes,,Kochi,Raw_Materials,Critical,28.4,2755,180,2403,0.0,0.02513291445142581,Medium Quality,1,0.0
PO_00195,SUPP_0146,2022-10-23,2022-11-21,29,,Cancelled,1536,0,72.4,71.96,0.0,Yes,,Palakkad,Packaging,Urgent,21.2,1395,133,3687,,0.0,High Quality,2,0.0
PO_00196,SUPP_0032,2023-04-25,2023-05-03,8,,Cancelled,929,0,40.03,41.13,0.0,No,,Muvattupuzha,Components,Critical,31.4,3604,97,2502,,0.0,Low Quality,0,0.0
PO_00197,SUPP_0078,2023-12-18,2023-12-25,7,2023-12-25,Delivered,3124,4417,73.84,70.94,85.0,Yes,,Kochi,Components,Urgent,22.3,3670,196,4863,0.0,0.019243830654290243,Medium Quality,1,0.0
PO_00198,SUPP_0070,2023-05-28,2023-06-05,8,2023-06-12,Delivered,3592,1576,60.74,55.49,30.0,No,Supplier_Issue,Aluva,Components,Urgent,19.2,3476,177,4598,7.0,0.01903553299492386,Low Quality,0,7.0
PO_00199,SUPP_0113,2022-03-24,2022-04-07,14,2022-04-07,Delivered,4454,1024,39.09,36.03,18.0,Yes,,Muvattupuzha,MRO,Critical,39.9,4615,114,5847,0.0,0.017578125,Medium Quality,1,0.0
PO_00200,SUPP_0011,2023-03-19,2023-04-09,21,,Cancelled,158,0,97.31,96.5,0.0,Yes,,Palakkad,MRO,Critical,17.0,3234,100,3899,,0.0,High Quality,2,0.0
PO_00201,SUPP_0083,2023-09-11,2023-09-19,8,2023-09-19,Delivered,2863,2074,24.82,25.15,49.0,Yes,,Kothamanglam,Packaging,Urgent,34.3,598,142,4961,0.0,0.023625843780135006,Medium Quality,1,0.0
PO_00202,SUPP_0007,2022-04-04,2022-04-25,21,2022-04-25,Delivered,369,1626,87.45,84.76,26.0,Yes,,Aluva,Raw_Materials,Normal,8.1,2933,70,3184,0.0,0.015990159901599015,Medium Quality,1,0.0
PO_00203,SUPP_0148,2023-08-25,2023-08-31,6,2023-08-31,Delivered,2301,2470,42.03,39.32,49.0,Yes,,Baypur,Packaging,Normal,41.1,4500,150,3291,0.0,0.019838056680161944,Medium Quality,1,0.0
PO_00204,SUPP_0069,2023-08-14,2023-08-23,9,2023-08-23,Delivered,1241,2212,64.11,63.92,43.0,Yes,,Palakkad,Components,Normal,26.8,3411,101,2488,0.0,0.019439421338155516,Medium Quality,1,0.0
PO_00205,SUPP_0045,2023-04-27,2023-05-06,9,2023-05-06,Delivered,1200,740,92.33,94.96,15.0,Yes,,Aluva,Components,Critical,18.6,3560,183,2795,0.0,0.02027027027027027,Medium Quality,1,0.0
PO_00206,SUPP_0114,2022-10-12,2022-10-22,10,2022-10-22,Delivered,589,2645,70.19,64.52,50.0,Yes,,Palakkad,Raw_Materials,Normal,22.4,4995,191,2971,0.0,0.01890359168241966,Medium Quality,1,0.0
PO_00207,SUPP_0150,2023-03-23,2023-04-15,23,2023-04-15,Delivered,554,1092,58.14,52.88,12.0,Yes,,Baypur,Raw_Materials,Critical,15.0,4880,190,2011,0.0,0.01098901098901099,Medium Quality,1,0.0
PO_00208,SUPP_0126,2022-04-04,2022-04-16,12,,Cancelled,1542,0,51.69,50.35,0.0,Yes,,Aluva,Raw_Materials,Urgent,44.5,2193,196,2656,,0.0,High Quality,2,0.0
PO_00209,SUPP_0090,2023-02-23,2023-03-15,20,2023-03-20,Delivered,3708,3977,60.03,57.45,83.0,Yes,Customs,Kothamanglam,MRO,Urgent,35.5,3946,71,4797,5.0,0.020870002514458134,Medium Quality,1,5.0
PO_00210,SUPP_0027,2022-06-14,2022-07-13,29,2022-07-23,Delivered,2978,2448,84.07,84.56,57.0,Yes,Customs,Baypur,Packaging,Urgent,36.4,3068,137,3152,10.0,0.023284313725490197,Medium Quality,1,10.0
PO_00211,SUPP_0127,2022-10-23,2022-11-01,9,2022-11-03,Delivered,658,368,62.83,65.22,4.0,Yes,Weather,Aluva,Packaging,Critical,6.2,619,112,3810,2.0,0.010869565217391304,Medium Quality,1,2.0
PO_00212,SUPP_0010,2023-04-11,2023-04-28,17,2023-04-28,Delivered,421,1210,35.54,36.96,24.0,Yes,,Baypur,Packaging,Normal,3.4,1582,64,2189,0.0,0.019834710743801654,Medium Quality,1,0.0
PO_00213,SUPP_0081,2022-09-16,2022-09-22,6,2022-09-22,Delivered,5562,2708,37.78,35.29,68.0,Yes,,Muvattupuzha,Raw_Materials,Urgent,16.1,2148,153,5923,0.0,0.025110782865583457,Medium Quality,1,0.0
PO_00214,SUPP_0030,2023-02-18,2023-03-15,25,2023-03-15,Delivered,2918,526,64.55,64.31,12.0,Yes,,Kothamanglam,Raw_Materials,Critical,24.6,4061,90,5099,0.0,0.022813688212927757,Medium Quality,1,0.0
PO_00215,SUPP_0001,2023-11-05,2023-11-19,14,2023-11-19,Delivered,723,1651,70.46,71.44,37.0,Yes,,Palakkad,Raw_Materials,Critical,27.0,1360,64,3130,0.0,0.022410660205935795,Medium Quality,1,0.0
PO_00216,SUPP_0119,2023-02-28,2023-03-08,8,2023-03-09,Delivered,1154,5704,54.3,54.7,100.0,No,Logistics,Kochi,Packaging,Normal,36.2,2215,119,5854,1.0,0.01753155680224404,Low Quality,0,1.0
PO_00217,SUPP_0133,2023-01-06,2023-01-25,19,2023-01-25,Delivered,1947,2022,36.81,34.86,45.0,Yes,,Muvattupuzha,Components,Critical,17.9,1059,138,2487,0.0,0.02225519287833828,Medium Quality,1,0.0
PO_00218,SUPP_0128,2023-10-03,2023-10-26,23,2023-10-29,Delivered,2766,1582,100.03,91.65,30.0,Yes,Weather,Kochi,MRO,Normal,32.7,4175,107,3974,3.0,0.018963337547408345,Medium Quality,1,3.0
PO_00219,SUPP_0053,2022-10-01,2022-10-22,21,2022-10-22,Delivered,4007,5132,70.66,66.94,109.0,Yes,,Palakkad,Components,Critical,36.8,1163,108,5445,0.0,0.021239282930631334,Medium Quality,1,0.0
PO_00220,SUPP_0034,2022-10-22,2022-11-12,21,2022-11-17,Delivered,3005,1464,19.91,19.43,27.0,Yes,Weather,Kochi,Components,Critical,6.2,1304,148,4731,5.0,0.018442622950819672,Medium Quality,1,5.0
PO_00221,SUPP_0125,2022-05-05,2022-05-23,18,2022-05-23,Delivered,1199,1641,50.97,47.49,40.0,Yes,,Baypur,Raw_Materials,Normal,23.2,4864,163,2635,0.0,0.02437538086532602,Medium Quality,1,0.0
PO_00222,SUPP_0062,2023-12-28,2024-01-25,28,2024-01-26,Delivered,1283,1965,13.35,13.23,51.0,Yes,Raw_Material_Shortage,Baypur,Raw_Materials,Urgent,46.8,1266,87,4327,1.0,0.025954198473282442,Medium Quality,1,1.0
PO_00223,SUPP_0142,2022-01-15,2022-01-31,16,2022-02-01,Delivered,542,1648,16.91,17.68,36.0,Yes,Supplier_Issue,Baypur,Packaging,Urgent,26.6,3349,187,4809,1.0,0.021844660194174758,Medium Quality,1,1.0
PO_00224,SUPP_0024,2022-08-19,2022-09-07,19,2022-09-07,Delivered,2165,1975,80.66,73.84,36.0,Yes,,Muvattupuzha,Raw_Materials,Normal,35.1,837,160,3076,0.0,0.018227848101265823,Medium Quality,1,0.0
PO_00225,SUPP_0119,2022-05-01,2022-05-30,29,2022-05-30,Delivered,4023,2396,40.59,38.07,54.0,Yes,,Kochi,Packaging,Critical,6.9,2215,119,5854,0.0,0.022537562604340568,Medium Quality,1,0.0
PO_00226,SUPP_0040,2023-05-26,2023-06-20,25,,Cancelled,2323,0,80.0,82.64,0.0,Yes,,Kochi,MRO,Critical,1.8,3290,101,3020,,0.0,High Quality,2,0.0
PO_00227,SUPP_0075,2023-06-06,2023-07-01,25,2023-07-02,Delivered,2981,2744,70.18,67.77,56.0,Yes,Customs,Baypur,Raw_Materials,Urgent,42.3,2549,178,3327,1.0,0.02040816326530612,Medium Quality,1,1.0
PO_00228,SUPP_0124,2023-04-29,2023-05-22,23,,Cancelled,4574,0,88.15,84.68,0.0,Yes,,Aluva,MRO,Normal,10.7,4642,148,4870,,0.0,High Quality,2,0.0
PO_00229,SUPP_0117,2023-07-19,2023-07-27,8,2023-07-28,Delivered,2769,2316,65.65,64.3,41.0,Yes,Raw_Material_Shortage,Palakkad,Components,Urgent,31.3,4236,112,5261,1.0,0.01770293609671848,Medium Quality,1,1.0
PO_00230,SUPP_0049,2023-09-06,2023-10-02,26,2023-10-02,Delivered,203,2587,86.01,86.25,52.0,Yes,,Kochi,MRO,Critical,31.2,3802,178,3400,0.0,0.020100502512562814,Medium Quality,1,0.0
PO_00231,SUPP_0035,2022-03-13,2022-03-18,5,2022-03-23,Delivered,1807,299,56.1,58.49,5.0,Yes,Customs,Kothamanglam,Packaging,Urgent,15.2,3273,84,2960,5.0,0.016722408026755852,Medium Quality,1,5.0
PO_00232,SUPP_0088,2023-06-04,2023-06-10,6,2023-06-10,Delivered,1775,2518,16.71,16.86,57.0,Yes,,Kochi,MRO,Urgent,21.3,1718,194,2639,0.0,0.022637013502779985,Medium Quality,1,0.0
