PO_ID,Supplier_ID,Order_Date,Requested_Delivery_Date,Promised_Lead_Time_days,Delivery_Date,Order_Status,Quantity_Ordered,Quantity_Delivered,Unit_Price,Negotiated_Price,Defective_Units,Compliance,Reason_for_delay,Region,Item_Category,Urgency,Recorded_Communication_ResponseTime_hrs,Capacity_per_month,Min_Order_Qty,Max_Order_Qty,Shipping_Delay_days,Defective_Rate,Product_Quality,Product_Quality_Encoded,Delivery_Delay_days,Item_Category_ID,Product_Quality_ID
PO_00121,SUPP_0095,21-06-2022,01-07-2022,10,01-07-2022,Delivered,4219,2494,41.99,39.97,51,Yes,,Aluva,Packaging,Critical,3.8,3620,66,5243,0,0.020449078,Medium Quality,1,0,3,1
PO_00122,SUPP_0030,17-06-2022,03-07-2022,16,,Cancelled,1958,0,71.4,67.15,0,Yes,,Kothamanglam,Raw_Materials,Urgent,20.2,4061,90,5099,,0,High Quality,2,0,1,0
PO_00123,SUPP_0028,16-08-2023,14-09-2023,29,14-09-2023,Delivered,2116,1608,100.4,98.31,30,Yes,,Palakkad,Raw_Materials,Normal,1.9,2527,185,3495,0,0.018656716,Medium Quality,1,0,1,1
PO_00124,SUPP_0080,13-08-2023,06-09-2023,24,06-09-2023,Delivered,313,450,18.15,18.36,7,Yes,,Baypur,Components,Critical,18.9,3691,165,2586,0,0.015555556,Medium Quality,1,0,2,1
PO_00125,SUPP_0097,11-02-2023,17-02-2023,6,17-02-2023,Delivered,5447,5078,38.38,35.17,115,Yes,,Kothamanglam,Raw_Materials,Critical,28,3065,148,5963,0,0.022646711,Medium Quality,1,0,1,1
PO_00126,SUPP_0051,19-03-2022,28-03-2022,9,28-03-2022,Delivered,193,712,61.17,58.58,16,Yes,,Kochi,Components,Critical,7.6,1782,152,2709,0,0.02247191,Medium Quality,1,0,2,1
PO_00127,SUPP_0063,15-04-2022,26-04-2022,11,26-04-2022,Delivered,276,1575,32.95,30.13,33,Yes,,Muvattupuzha,MRO,Critical,29.5,3431,147,2197,0,0.020952381,Medium Quality,1,0,0,1
PO_00128,SUPP_0078,02-12-2023,07-12-2023,5,08-12-2023,Delivered,2726,3142,44.59,45.88,60,No,Supplier_Issue,Kochi,Components,Normal,7.4,3670,196,4863,1,0.019096117,Low Quality,0,1,2,2
PO_00129,SUPP_0145,12-02-2022,20-02-2022,8,,Cancelled,200,0,48.76,48.92,0,Yes,,Baypur,Raw_Materials,Urgent,21.7,3587,73,2335,,0,High Quality,2,0,1,0
PO_00130,SUPP_0137,15-03-2023,25-03-2023,10,,Cancelled,4256,0,68.89,65.76,0,Yes,,Kothamanglam,Packaging,Critical,3.9,3856,118,5118,,0,High Quality,2,0,3,0
PO_00131,SUPP_0095,12-03-2022,04-04-2022,23,04-04-2022,Delivered,755,3916,16.02,15.2,67,Yes,,Aluva,Packaging,Critical,5.7,3620,66,5243,0,0.017109295,Medium Quality,1,0,3,1
PO_00132,SUPP_0088,13-01-2022,02-02-2022,20,02-02-2022,Delivered,1832,1989,30.14,30.6,34,Yes,,Kochi,MRO,Urgent,40.9,1718,194,2639,0,0.017094017,Medium Quality,1,0,0,1
PO_00133,SUPP_0126,19-04-2022,11-05-2022,22,14-05-2022,Delivered,963,1793,27.66,27.52,34,Yes,Weather,Aluva,Raw_Materials,Urgent,37.2,2193,196,2656,3,0.018962632,Medium Quality,1,3,1,1
PO_00134,SUPP_0118,26-12-2023,22-01-2024,27,22-01-2024,Delivered,2907,2492,76.12,78.43,50,No,,Aluva,Packaging,Normal,12.3,1648,199,4361,0,0.020064205,Low Quality,0,0,3,2
PO_00135,SUPP_0112,30-06-2022,25-07-2022,25,25-07-2022,Delivered,269,777,42.99,43.43,17,Yes,,Kothamanglam,MRO,Critical,8,3450,106,2035,0,0.021879022,Medium Quality,1,0,0,1
PO_00136,SUPP_0134,29-10-2023,06-11-2023,8,06-11-2023,Delivered,3922,711,46.36,45.5,12,Yes,,Muvattupuzha,Components,Urgent,13,3843,118,4837,0,0.016877637,Medium Quality,1,0,2,1
PO_00137,SUPP_0138,11-05-2023,25-05-2023,14,25-05-2023,Delivered,981,2472,86.31,84.26,47,Yes,,Aluva,Raw_Materials,Urgent,42.8,2641,193,4265,0,0.019012945,Medium Quality,1,0,1,1
PO_00138,SUPP_0112,30-08-2023,26-09-2023,27,26-09-2023,Delivered,1045,1545,59.02,56.1,17,Yes,,Kothamanglam,MRO,Urgent,4.4,3450,106,2035,0,0.011003236,Medium Quality,1,0,0,1
PO_00139,SUPP_0083,09-09-2022,07-10-2022,28,07-10-2022,Delivered,4469,289,41.56,41.79,5,Yes,,Kothamanglam,Packaging,Normal,36.9,598,142,4961,0,0.017301038,Medium Quality,1,0,3,1
PO_00140,SUPP_0072,07-04-2023,21-04-2023,14,,Cancelled,1082,0,61.1,56.32,0,Yes,,Muvattupuzha,Raw_Materials,Normal,11.7,2302,91,3634,,0,High Quality,2,0,1,0
PO_00141,SUPP_0119,07-08-2023,20-08-2023,13,20-08-2023,Delivered,1946,3751,69.68,65.35,79,No,,Kochi,Packaging,Critical,46.5,2215,119,5854,0,0.02106105,Low Quality,0,0,3,2
PO_00142,SUPP_0098,11-12-2022,05-01-2023,25,05-01-2023,Delivered,2494,842,58.47,53.74,17,Yes,,Baypur,Packaging,Normal,3.1,1560,73,5420,0,0.020190024,Medium Quality,1,0,3,1
PO_00143,SUPP_0127,29-11-2022,20-12-2022,21,20-12-2022,Delivered,599,1800,49.67,48.89,31,Yes,,Aluva,Packaging,Normal,42.7,619,112,3810,0,0.017222222,Medium Quality,1,0,3,1
PO_00144,SUPP_0125,06-08-2022,03-09-2022,28,03-09-2022,Delivered,201,1408,93.76,86.19,24,Yes,,Baypur,Raw_Materials,Urgent,40.6,4864,163,2635,0,0.017045455,Medium Quality,1,0,1,1
PO_00145,SUPP_0067,15-12-2022,27-12-2022,12,27-12-2022,Delivered,2446,1955,41.25,38.81,35,Yes,,Palakkad,Raw_Materials,Urgent,6.1,1159,196,3369,0,0.017902813,Medium Quality,1,0,1,1
PO_00146,SUPP_0071,24-07-2023,18-08-2023,25,20-08-2023,Delivered,1583,1639,90.79,85.66,33,Yes,Logistics,Muvattupuzha,Packaging,Critical,15,2885,153,2640,2,0.020134228,Medium Quality,1,2,3,1
PO_00147,SUPP_0049,29-03-2022,21-04-2022,23,21-04-2022,Delivered,1482,2333,76.46,78.5,46,Yes,,Kochi,MRO,Normal,35.1,3802,178,3400,0,0.019717102,Medium Quality,1,0,0,1
PO_00148,SUPP_0105,16-05-2023,21-05-2023,5,21-05-2023,Delivered,1008,1990,68.95,69.18,42,Yes,,Kothamanglam,MRO,Critical,26.3,4514,135,3686,0,0.021105528,Medium Quality,1,0,0,1
PO_00149,SUPP_0062,09-12-2023,17-12-2023,8,,Cancelled,2736,0,92.01,85.6,0,No,,Baypur,Raw_Materials,Urgent,36.2,1266,87,4327,,0,Low Quality,0,0,1,2
PO_00150,SUPP_0126,04-04-2023,29-04-2023,25,29-04-2023,Delivered,1210,1974,53.65,52.33,31,Yes,,Aluva,Raw_Materials,Normal,37.7,2193,196,2656,0,0.015704154,Medium Quality,1,0,1,1
PO_00151,SUPP_0024,29-10-2022,24-11-2022,26,24-11-2022,Delivered,981,1652,69.01,72.61,35,Yes,,Muvattupuzha,Raw_Materials,Normal,5.4,837,160,3076,0,0.021186441,Medium Quality,1,0,1,1
PO_00152,SUPP_0104,10-12-2023,06-01-2024,27,06-01-2024,Delivered,1151,408,70.18,73.26,6,Yes,,Aluva,Packaging,Normal,36.1,3233,73,2625,0,0.014705882,Medium Quality,1,0,3,1
PO_00153,SUPP_0079,11-11-2023,21-11-2023,10,23-11-2023,Delivered,611,2246,42.23,43.61,50,Yes,Supplier_Issue,Kochi,Raw_Materials,Urgent,3.9,2755,180,2403,2,0.022261799,Medium Quality,1,2,1,1
PO_00154,SUPP_0122,21-07-2023,09-08-2023,19,14-08-2023,Delivered,312,1988,50.09,47.91,45,Yes,Supplier_Issue,Kochi,Components,Urgent,40.5,504,152,3219,5,0.022635815,Medium Quality,1,5,2,1
PO_00155,SUPP_0109,18-07-2023,02-08-2023,15,09-08-2023,Delivered,1616,924,66.8,60.9,14,Yes,Customs,Muvattupuzha,Packaging,Urgent,28.6,4841,88,3500,7,0.015151515,Medium Quality,1,7,3,1
PO_00156,SUPP_0117,05-10-2022,15-10-2022,10,15-10-2022,Delivered,1561,4098,85.35,86.75,79,Yes,,Palakkad,Components,Urgent,21.5,4236,112,5261,0,0.019277696,Medium Quality,1,0,2,1
PO_00157,SUPP_0065,25-08-2022,03-09-2022,9,03-09-2022,Delivered,915,810,99.24,91.35,20,No,,Baypur,Components,Normal,11.6,3772,173,2186,0,0.024691358,Low Quality,0,0,2,2
PO_00158,SUPP_0050,20-11-2022,06-12-2022,16,07-12-2022,Delivered,1045,1601,13.39,14.01,28,Yes,Logistics,Muvattupuzha,MRO,Critical,46.8,1806,170,4675,1,0.017489069,Medium Quality,1,1,0,1
PO_00159,SUPP_0138,08-12-2023,28-12-2023,20,28-12-2023,Delivered,774,397,16.25,15.88,3,Yes,,Aluva,Raw_Materials,Normal,20.3,2641,193,4265,0,0.007556675,High Quality,2,0,1,0
PO_00160,SUPP_0050,10-08-2022,21-08-2022,11,,Cancelled,1592,0,12.55,11.96,0,Yes,,Muvattupuzha,MRO,Critical,27.3,1806,170,4675,,0,High Quality,2,0,0,0
PO_00161,SUPP_0124,11-10-2022,22-10-2022,11,24-10-2022,Delivered,4408,4107,97.19,98.32,86,Yes,Supplier_Issue,Aluva,MRO,Critical,22.8,4642,148,4870,2,0.020939859,Medium Quality,1,2,0,1
PO_00162,SUPP_0073,13-04-2022,12-05-2022,29,19-05-2022,Delivered,1087,617,35.12,32.59,13,Yes,Raw_Material_Shortage,Palakkad,Components,Urgent,41.4,762,193,4393,7,0.021069692,Medium Quality,1,7,2,1
PO_00163,SUPP_0059,05-01-2023,20-01-2023,15,,Cancelled,3847,0,61.89,59.4,0,Yes,,Aluva,Packaging,Normal,40.8,1354,178,5474,,0,High Quality,2,0,3,0
PO_00164,SUPP_0078,15-01-2022,29-01-2022,14,03-02-2022,Delivered,293,3333,89.25,87.58,73,Yes,Supplier_Issue,Kochi,Components,Normal,6.3,3670,196,4863,5,0.02190219,Medium Quality,1,5,2,1
PO_00165,SUPP_0071,16-02-2022,02-03-2022,14,03-03-2022,Delivered,2232,1112,32.44,33.28,20,Yes,Logistics,Muvattupuzha,Packaging,Critical,10.6,2885,153,2640,1,0.017985612,Medium Quality,1,1,3,1
PO_00166,SUPP_0075,16-12-2023,10-01-2024,25,10-01-2024,Delivered,3226,959,64.2,60.42,20,No,,Baypur,Raw_Materials,Normal,17.2,2549,178,3327,0,0.020855057,Low Quality,0,0,1,2
PO_00167,SUPP_0126,16-04-2022,02-05-2022,16,02-05-2022,Delivered,2010,969,84.58,83.99,15,Yes,,Aluva,Raw_Materials,Normal,38.3,2193,196,2656,0,0.015479876,Medium Quality,1,0,1,1
PO_00168,SUPP_0147,19-10-2022,27-10-2022,8,27-10-2022,Delivered,731,1077,29.97,27.63,22,Yes,,Muvattupuzha,Raw_Materials,Urgent,8.8,2431,173,3568,0,0.020427112,Medium Quality,1,0,1,1
PO_00169,SUPP_0123,28-03-2023,17-04-2023,20,22-04-2023,Delivered,4300,2063,57.84,55.63,46,Yes,Customs,Muvattupuzha,Packaging,Normal,38.5,1376,165,5421,5,0.022297625,Medium Quality,1,5,3,1
PO_00170,SUPP_0014,16-09-2022,04-10-2022,18,,Cancelled,2658,0,21.85,20.59,0,Yes,,Aluva,Packaging,Urgent,47.5,3388,67,4435,,0,High Quality,2,0,3,0
PO_00171,SUPP_0030,08-03-2022,25-03-2022,17,25-03-2022,Delivered,1373,4454,109.41,99.74,93,Yes,,Kothamanglam,Raw_Materials,Urgent,5.4,4061,90,5099,0,0.020880108,Medium Quality,1,0,1,1
PO_00172,SUPP_0126,17-03-2022,25-03-2022,8,28-03-2022,Delivered,460,422,86.33,83.72,11,Yes,Supplier_Issue,Aluva,Raw_Materials,Critical,12.3,2193,196,2656,3,0.026066351,Medium Quality,1,3,1,1
PO_00173,SUPP_0014,05-06-2022,29-06-2022,24,30-06-2022,Delivered,2393,1165,66.07,65.88,29,Yes,Raw_Material_Shortage,Aluva,Packaging,Critical,30.8,3388,67,4435,1,0.024892704,Medium Quality,1,1,3,1
PO_00174,SUPP_0078,29-03-2022,22-04-2022,24,22-04-2022,Delivered,1131,4774,10.88,10.34,85,Yes,,Kochi,Components,Normal,4.4,3670,196,4863,0,0.017804776,Medium Quality,1,0,2,1
PO_00175,SUPP_0031,26-07-2023,02-08-2023,7,02-08-2023,Delivered,2311,1950,27.83,29.14,35,Yes,,Kochi,Raw_Materials,Urgent,41.9,700,121,2779,0,0.017948718,Medium Quality,1,0,1,1
PO_00176,SUPP_0058,20-06-2023,01-07-2023,11,01-07-2023,Delivered,371,1392,74.13,68.57,26,Yes,,Aluva,Raw_Materials,Urgent,18.9,3652,162,2001,0,0.018678161,Medium Quality,1,0,1,1
PO_00177,SUPP_0116,30-03-2023,06-04-2023,7,08-04-2023,Delivered,730,1665,11.77,11.62,26,Yes,Customs,Aluva,MRO,Critical,39.8,3274,135,2050,2,0.015615616,Medium Quality,1,2,0,1
PO_00178,SUPP_0110,09-11-2022,02-12-2022,23,02-12-2022,Delivered,3864,3473,75.08,75.4,79,Yes,,Aluva,Raw_Materials,Critical,6.3,3306,75,3890,0,0.022746905,Medium Quality,1,0,1,1
PO_00179,SUPP_0016,17-09-2023,27-09-2023,10,27-09-2023,Delivered,343,2570,14.65,14.15,47,No,,Kothamanglam,Components,Critical,11.6,741,58,5417,0,0.018287938,Low Quality,0,0,2,2
PO_00180,SUPP_0026,01-08-2022,19-08-2022,18,19-08-2022,Delivered,1081,161,91.05,86.7,3,Yes,,Palakkad,Components,Critical,38.3,2562,94,2064,0,0.01863354,Medium Quality,1,0,2,1
PO_00181,SUPP_0055,28-09-2022,14-10-2022,16,24-10-2022,Delivered,1654,1747,54.63,56.93,41,Yes,Logistics,Baypur,MRO,Normal,5.4,3804,162,3853,10,0.023468804,Medium Quality,1,10,0,1
PO_00182,SUPP_0062,27-06-2022,10-07-2022,13,12-07-2022,Delivered,2614,814,63.16,61.46,15,Yes,Supplier_Issue,Baypur,Raw_Materials,Normal,37.4,1266,87,4327,2,0.018427518,Medium Quality,1,2,1,1
PO_00183,SUPP_0041,03-01-2022,16-01-2022,13,16-01-2022,Delivered,2460,586,96.93,95.33,15,Yes,,Muvattupuzha,Components,Urgent,7.2,4691,181,3757,0,0.02559727,Medium Quality,1,0,2,1
PO_00184,SUPP_0116,07-12-2023,15-12-2023,8,15-12-2023,Delivered,1650,988,99.38,95.55,23,Yes,,Aluva,MRO,Critical,4.3,3274,135,2050,0,0.023279352,Medium Quality,1,0,0,1
PO_00185,SUPP_0121,26-10-2022,24-11-2022,29,,Cancelled,4984,0,69.91,64.37,0,Yes,,Kochi,MRO,Normal,23.1,3624,109,5051,,0,High Quality,2,0,0,0
PO_00186,SUPP_0060,23-10-2022,21-11-2022,29,21-11-2022,Delivered,1572,258,34.59,35.26,1,No,,Palakkad,Packaging,Critical,11.3,2207,117,5510,0,0.003875969,Low Quality,0,0,3,2
PO_00187,SUPP_0073,21-12-2023,05-01-2024,15,05-01-2024,Delivered,4021,533,63.13,61.48,10,Yes,,Palakkad,Components,Urgent,6.4,762,193,4393,0,0.018761726,Medium Quality,1,0,2,1
PO_00188,SUPP_0019,05-12-2023,28-12-2023,23,28-12-2023,Delivered,4591,5769,67.73,70.79,114,Yes,,Aluva,MRO,Normal,19.3,3652,99,5943,0,0.01976079,Medium Quality,1,0,0,1
PO_00189,SUPP_0068,03-10-2023,26-10-2023,23,31-10-2023,Delivered,3535,1328,70.32,70.71,32,Yes,Supplier_Issue,Palakkad,Components,Critical,13.1,2486,196,5219,5,0.024096386,Medium Quality,1,5,2,1
PO_00190,SUPP_0051,12-03-2023,20-03-2023,8,20-03-2023,Delivered,2684,745,21.16,20.89,18,No,,Kochi,Components,Normal,17.7,1782,152,2709,0,0.024161074,Low Quality,0,0,2,2
PO_00191,SUPP_0140,19-08-2022,30-08-2022,11,30-08-2022,Delivered,2579,283,93.5,89.92,3,Yes,,Aluva,Raw_Materials,Critical,31,2135,82,5325,0,0.010600707,Medium Quality,1,0,1,1
PO_00192,SUPP_0039,30-09-2022,25-10-2022,25,25-10-2022,Delivered,2455,2047,88.34,83.8,41,No,,Baypur,Packaging,Normal,19.8,1984,112,2863,0,0.020029311,Low Quality,0,0,3,2
PO_00193,SUPP_0019,03-03-2022,12-03-2022,9,12-03-2022,Delivered,1530,4417,73.99,68.71,94,Yes,,Aluva,MRO,Normal,13.9,3652,99,5943,0,0.021281413,Medium Quality,1,0,0,1
PO_00194,SUPP_0079,02-09-2023,27-09-2023,25,27-09-2023,Delivered,2003,2069,90.63,84.02,52,Yes,,Kochi,Raw_Materials,Critical,28.4,2755,180,2403,0,0.025132914,Medium Quality,1,0,1,1
PO_00195,SUPP_0146,23-10-2022,21-11-2022,29,,Cancelled,1536,0,72.4,71.96,0,Yes,,Palakkad,Packaging,Urgent,21.2,1395,133,3687,,0,High Quality,2,0,3,0
PO_00196,SUPP_0032,25-04-2023,03-05-2023,8,,Cancelled,929,0,40.03,41.13,0,No,,Muvattupuzha,Components,Critical,31.4,3604,97,2502,,0,Low Quality,0,0,2,2
PO_00197,SUPP_0078,18-12-2023,25-12-2023,7,25-12-2023,Delivered,3124,4417,73.84,70.94,85,Yes,,Kochi,Components,Urgent,22.3,3670,196,4863,0,0.019243831,Medium Quality,1,0,2,1
PO_00198,SUPP_0070,28-05-2023,05-06-2023,8,12-06-2023,Delivered,3592,1576,60.74,55.49,30,No,Supplier_Issue,Aluva,Components,Urgent,19.2,3476,177,4598,7,0.019035533,Low Quality,0,7,2,2
PO_00199,SUPP_0113,24-03-2022,07-04-2022,14,07-04-2022,Delivered,4454,1024,39.09,36.03,18,Yes,,Muvattupuzha,MRO,Critical,39.9,4615,114,5847,0,0.017578125,Medium Quality,1,0,0,1
PO_00200,SUPP_0011,19-03-2023,09-04-2023,21,,Cancelled,158,0,97.31,96.5,0,Yes,,Palakkad,MRO,Critical,17,3234,100,3899,,0,High Quality,2,0,0,0
PO_00201,SUPP_0083,11-09-2023,19-09-2023,8,19-09-2023,Delivered,2863,2074,24.82,25.15,49,Yes,,Kothamanglam,Packaging,Urgent,34.3,598,142,4961,0,0.023625844,Medium Quality,1,0,3,1
PO_00202,SUPP_0007,04-04-2022,25-04-2022,21,25-04-2022,Delivered,369,1626,87.45,84.76,26,Yes,,Aluva,Raw_Materials,Normal,8.1,2933,70,3184,0,0.01599016,Medium Quality,1,0,1,1
PO_00203,SUPP_0148,25-08-2023,31-08-2023,6,31-08-2023,Delivered,2301,2470,42.03,39.32,49,Yes,,Baypur,Packaging,Normal,41.1,4500,150,3291,0,0.019838057,Medium Quality,1,0,3,1
PO_00204,SUPP_0069,14-08-2023,23-08-2023,9,23-08-2023,Delivered,1241,2212,64.11,63.92,43,Yes,,Palakkad,Components,Normal,26.8,3411,101,2488,0,0.019439421,Medium Quality,1,0,2,1
PO_00205,SUPP_0045,27-04-2023,06-05-2023,9,06-05-2023,Delivered,1200,740,92.33,94.96,15,Yes,,Aluva,Components,Critical,18.6,3560,183,2795,0,0.02027027,Medium Quality,1,0,2,1
PO_00206,SUPP_0114,12-10-2022,22-10-2022,10,22-10-2022,Delivered,589,2645,70.19,64.52,50,Yes,,Palakkad,Raw_Materials,Normal,22.4,4995,191,2971,0,0.018903592,Medium Quality,1,0,1,1
PO_00207,SUPP_0150,23-03-2023,15-04-2023,23,15-04-2023,Delivered,554,1092,58.14,52.88,12,Yes,,Baypur,Raw_Materials,Critical,15,4880,190,2011,0,0.010989011,Medium Quality,1,0,1,1
PO_00208,SUPP_0126,04-04-2022,16-04-2022,12,,Cancelled,1542,0,51.69,50.35,0,Yes,,Aluva,Raw_Materials,Urgent,44.5,2193,196,2656,,0,High Quality,2,0,1,0
PO_00209,SUPP_0090,23-02-2023,15-03-2023,20,20-03-2023,Delivered,3708,3977,60.03,57.45,83,Yes,Customs,Kothamanglam,MRO,Urgent,35.5,3946,71,4797,5,0.020870003,Medium Quality,1,5,0,1
PO_00210,SUPP_0027,14-06-2022,13-07-2022,29,23-07-2022,Delivered,2978,2448,84.07,84.56,57,Yes,Customs,Baypur,Packaging,Urgent,36.4,3068,137,3152,10,0.023284314,Medium Quality,1,10,3,1
PO_00211,SUPP_0127,23-10-2022,01-11-2022,9,03-11-2022,Delivered,658,368,62.83,65.22,4,Yes,Weather,Aluva,Packaging,Critical,6.2,619,112,3810,2,0.010869565,Medium Quality,1,2,3,1
PO_00212,SUPP_0010,11-04-2023,28-04-2023,17,28-04-2023,Delivered,421,1210,35.54,36.96,24,Yes,,Baypur,Packaging,Normal,3.4,1582,64,2189,0,0.019834711,Medium Quality,1,0,3,1
PO_00213,SUPP_0081,16-09-2022,22-09-2022,6,22-09-2022,Delivered,5562,2708,37.78,35.29,68,Yes,,Muvattupuzha,Raw_Materials,Urgent,16.1,2148,153,5923,0,0.025110783,Medium Quality,1,0,1,1
PO_00214,SUPP_0030,18-02-2023,15-03-2023,25,15-03-2023,Delivered,2918,526,64.55,64.31,12,Yes,,Kothamanglam,Raw_Materials,Critical,24.6,4061,90,5099,0,0.022813688,Medium Quality,1,0,1,1
PO_00215,SUPP_0001,05-11-2023,19-11-2023,14,19-11-2023,Delivered,723,1651,70.46,71.44,37,Yes,,Palakkad,Raw_Materials,Critical,27,1360,64,3130,0,0.02241066,Medium Quality,1,0,1,1
PO_00216,SUPP_0119,28-02-2023,08-03-2023,8,09-03-2023,Delivered,1154,5704,54.3,54.7,100,No,Logistics,Kochi,Packaging,Normal,36.2,2215,119,5854,1,0.017531557,Low Quality,0,1,3,2
PO_00217,SUPP_0133,06-01-2023,25-01-2023,19,25-01-2023,Delivered,1947,2022,36.81,34.86,45,Yes,,Muvattupuzha,Components,Critical,17.9,1059,138,2487,0,0.022255193,Medium Quality,1,0,2,1
PO_00218,SUPP_0128,03-10-2023,26-10-2023,23,29-10-2023,Delivered,2766,1582,100.03,91.65,30,Yes,Weather,Kochi,MRO,Normal,32.7,4175,107,3974,3,0.018963338,Medium Quality,1,3,0,1
PO_00219,SUPP_0053,01-10-2022,22-10-2022,21,22-10-2022,Delivered,4007,5132,70.66,66.94,109,Yes,,Palakkad,Components,Critical,36.8,1163,108,5445,0,0.021239283,Medium Quality,1,0,2,1
PO_00220,SUPP_0034,22-10-2022,12-11-2022,21,17-11-2022,Delivered,3005,1464,19.91,19.43,27,Yes,Weather,Kochi,Components,Critical,6.2,1304,148,4731,5,0.018442623,Medium Quality,1,5,2,1
PO_00221,SUPP_0125,05-05-2022,23-05-2022,18,23-05-2022,Delivered,1199,1641,50.97,47.49,40,Yes,,Baypur,Raw_Materials,Normal,23.2,4864,163,2635,0,0.024375381,Medium Quality,1,0,1,1
PO_00222,SUPP_0062,28-12-2023,25-01-2024,28,26-01-2024,Delivered,1283,1965,13.35,13.23,51,Yes,Raw_Material_Shortage,Baypur,Raw_Materials,Urgent,46.8,1266,87,4327,1,0.025954198,Medium Quality,1,1,1,1
PO_00223,SUPP_0142,15-01-2022,31-01-2022,16,01-02-2022,Delivered,542,1648,16.91,17.68,36,Yes,Supplier_Issue,Baypur,Packaging,Urgent,26.6,3349,187,4809,1,0.02184466,Medium Quality,1,1,3,1
PO_00224,SUPP_0024,19-08-2022,07-09-2022,19,07-09-2022,Delivered,2165,1975,80.66,73.84,36,Yes,,Muvattupuzha,Raw_Materials,Normal,35.1,837,160,3076,0,0.018227848,Medium Quality,1,0,1,1
PO_00225,SUPP_0119,01-05-2022,30-05-2022,29,30-05-2022,Delivered,4023,2396,40.59,38.07,54,Yes,,Kochi,Packaging,Critical,6.9,2215,119,5854,0,0.022537563,Medium Quality,1,0,3,1
PO_00226,SUPP_0040,26-05-2023,20-06-2023,25,,Cancelled,2323,0,80,82.64,0,Yes,,Kochi,MRO,Critical,1.8,3290,101,3020,,0,High Quality,2,0,0,0
PO_00227,SUPP_0075,06-06-2023,01-07-2023,25,02-07-2023,Delivered,2981,2744,70.18,67.77,56,Yes,Customs,Baypur,Raw_Materials,Urgent,42.3,2549,178,3327,1,0.020408163,Medium Quality,1,1,1,1
PO_00228,SUPP_0124,29-04-2023,22-05-2023,23,,Cancelled,4574,0,88.15,84.68,0,Yes,,Aluva,MRO,Normal,10.7,4642,148,4870,,0,High Quality,2,0,0,0
PO_00229,SUPP_0117,19-07-2023,27-07-2023,8,28-07-2023,Delivered,2769,2316,65.65,64.3,41,Yes,Raw_Material_Shortage,Palakkad,Components,Urgent,31.3,4236,112,5261,1,0.017702936,Medium Quality,1,1,2,1
PO_00230,SUPP_0049,06-09-2023,02-10-2023,26,02-10-2023,Delivered,203,2587,86.01,86.25,52,Yes,,Kochi,MRO,Critical,31.2,3802,178,3400,0,0.020100503,Medium Quality,1,0,0,1
PO_00231,SUPP_0035,13-03-2022,18-03-2022,5,23-03-2022,Delivered,1807,299,56.1,58.49,5,Yes,Customs,Kothamanglam,Packaging,Urgent,15.2,3273,84,2960,5,0.016722408,Medium Quality,1,5,3,1
PO_00232,SUPP_0088,04-06-2023,10-06-2023,6,10-06-2023,Delivered,1775,2518,16.71,16.86,57,Yes,,Kochi,MRO,Urgent,21.3,1718,194,2639,0,0.022637014,Medium Quality,1,0,0,1
PO_00233,SUPP_0001,17-10-2022,24-10-2022,7,24-10-2022,Delivered,683,556,94.28,85.93,8,Yes,,Palakkad,Raw_Materials,Critical,4.4,1360,64,3130,0,0.014388489,Medium Quality,1,0,1,1
PO_00234,SUPP_0077,25-08-2023,20-09-2023,26,,Cancelled,1341,0,89.71,84.65,0,Yes,,Palakkad,Packaging,Critical,33.8,4590,58,5304,,0,High Quality,2,0,3,0
PO_00235,SUPP_0126,02-06-2022,17-06-2022,15,24-06-2022,Delivered,715,1466,25.08,24.55,33,Yes,Weather,Aluva,Raw_Materials,Critical,32.3,2193,196,2656,7,0.022510232,Medium Quality,1,7,1,1
PO_00236,SUPP_0124,20-12-2022,13-01-2023,24,14-01-2023,Delivered,3263,233,10.55,11.09,5,Yes,Customs,Aluva,MRO,Critical,35.3,4642,148,4870,1,0.021459227,Medium Quality,1,1,0,1
PO_00237,SUPP_0140,22-01-2023,17-02-2023,26,17-02-2023,Delivered,1758,4029,10.9,10.04,102,Yes,,Aluva,Raw_Materials,Urgent,23.6,2135,82,5325,0,0.025316456,Medium Quality,1,0,1,1
PO_00238,SUPP_0083,13-07-2022,20-07-2022,7,21-07-2022,Delivered,3572,3838,62.16,61.94,85,Yes,Raw_Material_Shortage,Kothamanglam,Packaging,Critical,17.9,598,142,4961,1,0.022146952,Medium Quality,1,1,3,1
PO_00239,SUPP_0099,28-08-2022,05-09-2022,8,10-09-2022,Delivered,3843,297,13.43,12.48,6,Yes,Weather,Baypur,Packaging,Normal,27.5,801,144,5170,5,0.02020202,Medium Quality,1,5,3,1
PO_00240,SUPP_0082,30-04-2023,25-05-2023,25,26-05-2023,Delivered,1293,2611,45.28,41.77,50,Yes,Weather,Aluva,Components,Urgent,24.4,753,161,4557,1,0.019149751,Medium Quality,1,1,2,1
PO_00241,SUPP_0039,23-05-2023,16-06-2023,24,16-06-2023,Delivered,223,1503,85.3,86.95,20,Yes,,Baypur,Packaging,Normal,24.8,1984,112,2863,0,0.01330672,Medium Quality,1,0,3,1
PO_00242,SUPP_0033,30-05-2023,06-06-2023,7,,Cancelled,3465,0,85.21,85.22,0,Yes,,Muvattupuzha,Components,Critical,37.2,2954,111,3751,,0,High Quality,2,0,2,0
